perturbation,brunello.neg.score,brunello.neg.p.value,brunello.neg.fdr,brunello.neg.goodsgrna,brunello.neg.lfc,brunello.pos.score,brunello.pos.p.value,brunello.pos.fdr,brunello.pos.goodsgrna,brunello.pos.lfc,gecko.num,gecko.neg.score,gecko.neg.p.value,gecko.neg.fdr,gecko.neg.goodsgrna,gecko.neg.lfc,gecko.pos.score,gecko.pos.p.value,gecko.pos.fdr,gecko.pos.goodsgrna,gecko.pos.lfc
C20orf196,0.83349,0.8333,1,0,0.10202,0.38825,0.53189,1,2,0.10202,2,0.070925,0.12393,0.99216,2,-0.9737,0.92907,0.92904,1,0,-0.9737
C20orf197,0.036888,0.092107,0.994164,3,-0.3125,0.74839,0.75177,1,1,-0.3125,3,0.11036,0.19521,1,1,0.021956,0.24125,0.36406,0.997365,1,0.021956
C20orf201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.00044763,0.0013174,0.412262,3,-1.1259,0.99955,0.99955,1,0,-1.1259
C20orf202,0.8496,0.84934,1,0,0.14401,0.37236,0.5148,1,2,0.14401,3,0.27249,0.40285,1,1,-0.059959,0.52191,0.55867,1,1,-0.059959
C20orf203,0.025858,0.068936,0.968319,3,-0.52408,0.71453,0.72417,1,1,-0.52408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20orf24,0.93753,0.93753,1,0,0.26293,0.16152,0.28638,1,2,0.26293,3,0.7086,0.70892,1,1,-0.070941,0.47218,0.52549,1,1,-0.070941
C20orf26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.9375,0.93769,1,0,0.19485,0.045596,0.10833,0.97982,2,0.19485
C20orf27,0.19913,0.32503,1,1,0.061918,0.52945,0.60626,1,1,0.061918,3,0.58752,0.60485,1,1,0.14581,0.21431,0.33047,0.997365,2,0.14581
C20orf62,0.52443,0.59858,1,1,-0.069558,0.77216,0.77278,1,1,-0.069558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20orf78,0.019209,0.054731,0.94647,3,-0.6349,0.92172,0.92181,1,0,-0.6349,3,0.25664,0.38324,1,2,-0.1335,0.81406,0.81398,1,0,-0.1335
C20orf85,0.075406,0.16844,1,3,-0.29193,0.66869,0.6907,1,1,-0.29193,3,0.68376,0.68539,1,1,0.030445,0.6383,0.64657,1,1,0.030445
C20orf96,0.19506,0.32056,1,2,-0.23426,0.67014,0.69171,1,1,-0.23426,3,0.1657,0.26787,1,2,-0.15589,0.5565,0.58314,1,1,-0.15589
C21orf140,0.8574,0.85717,1,0,0.074591,0.77878,0.7789,1,1,0.074591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21orf2,0.71849,0.72554,1,1,-0.059815,0.50071,0.59131,1,1,-0.059815,3,0.59591,0.61145,1,1,-0.010492,0.10705,0.19152,0.990266,1,-0.010492
C21orf33,0.84675,0.84649,1,0,0.04053,0.34932,0.48988,1,2,0.04053,3,0.74704,0.74726,1,0,-0.022549,0.771,0.77128,1,0,-0.022549
C21orf58,0.55693,0.61659,1,1,0.51392,0.040528,0.10003,1,3,0.51392,3,0.097778,0.17841,0.997654,2,-0.21621,0.95495,0.95523,1,0,-0.21621
C21orf59,0.76922,0.7695,1,1,0.3268,0.11879,0.23966,1,2,0.3268,3,0.26546,0.39416,1,2,-0.19333,0.3071,0.42816,1,1,-0.19333
C21orf62,0.37302,0.51529,1,2,0.10552,0.076878,0.17142,1,2,0.10552,3,0.011449,0.030507,0.886371,1,0.029686,0.24719,0.3715,0.997365,1,0.029686
C21orf91,0.85892,0.85861,1,0,0.058067,0.21553,0.34525,1,1,0.058067,3,0.019101,0.049456,0.923714,3,-0.15056,0.96815,0.96829,1,0,-0.15056
C22orf15,0.93372,0.93372,1,0,0.17627,0.11713,0.23785,1,2,0.17627,3,0.083174,0.15889,0.997474,2,-0.31063,0.78304,0.78315,1,0,-0.31063
C22orf23,0.32399,0.4615,1,2,-0.037627,0.86236,0.86211,1,0,-0.037627,3,0.26393,0.39226,1,2,-0.20495,0.94089,0.94105,1,0,-0.20495
C22orf24,0.1575,0.27919,1,2,-0.19279,0.68959,0.70555,1,1,-0.19279,3,0.55876,0.58327,1,1,0.025541,0.28044,0.41272,1,1,0.025541
C22orf26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.21831,0.33519,1,2,-0.51255,0.1404,0.23537,0.990266,1,-0.51255
C22orf28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.30722,0.42498,1,1,-0.071358,0.039775,0.097591,0.979815,1,-0.071358
C22orf29,0.10755,0.22383,1,2,-0.096903,0.56594,0.62625,1,1,-0.096903,3,0.21514,0.33129,1,1,0.0092048,0.24026,0.36285,0.997365,1,0.0092048
C22orf31,0.20245,0.32869,1,2,-0.16026,0.79363,0.79341,1,1,-0.16026,3,0.18053,0.28717,1,2,-0.163,0.40331,0.48278,1,1,-0.163
C22orf34,0.7334,0.73783,1,1,-0.13586,0.92095,0.921,1,0,-0.13586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C22orf39,0.9002,0.90011,1,0,0.060887,0.77507,0.77547,1,1,0.060887,3,0.50707,0.54654,1,1,0.20395,0.083447,0.16008,0.985525,2,0.20395
C22orf42,0.80449,0.80425,1,0,-0.012429,0.73972,0.74442,1,1,-0.012429,3,0.036822,0.090838,0.962011,3,-0.30764,0.96318,0.96335,1,0,-0.30764
C22orf43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.20888,0.32339,1,2,-0.21956,0.090151,0.16897,0.987356,1,-0.21956
C22orf46,0.0077879,0.026377,0.860528,3,-0.45475,0.96032,0.96021,1,0,-0.45475,3,0.14928,0.24634,1,1,-0.080271,0.071068,0.1433,0.985525,1,-0.080271
C2CD2,0.044634,0.108,1,2,-0.2265,0.54747,0.61595,1,1,-0.2265,3,0.21082,0.32582,1,2,-0.13035,0.92777,0.92789,1,0,-0.13035
C2CD2L,0.28774,0.42209,1,1,0.17582,0.17083,0.29659,1,2,0.17582,3,0.65131,0.65669,1,1,0.11163,0.23752,0.35945,0.997365,2,0.11163
C2CD3,0.37289,0.51515,1,1,0.25468,0.079208,0.17594,1,2,0.25468,3,0.18567,0.29379,1,2,-0.18894,0.8302,0.83018,1,0,-0.18894
C2CD4A,0.0098171,0.032887,0.902549,4,-0.19705,0.99018,0.99016,1,0,-0.19705,3,0.82448,0.82449,1,0,0.0066828,0.81478,0.8147,1,0,0.0066828
C2CD4B,0.34286,0.4823,1,2,-0.13624,0.8799,0.8798,1,0,-0.13624,3,0.35359,0.45093,1,1,0.17107,0.21056,0.32578,0.997365,2,0.17107
C2CD4C,0.8565,0.85629,1,0,-0.040373,0.89505,0.89493,1,0,-0.040373,3,0.0035991,0.0099709,0.794378,2,-0.79726,0.274,0.40473,1,1,-0.79726
C2CD4D,0.87865,0.87852,1,0,0.0050202,0.72721,0.73429,1,1,0.0050202,3,0.26791,0.39715,1,1,0.015916,0.049263,0.11345,0.98016,1,0.015916
C2CD5,0.96814,0.96809,1,0,0.18353,0.34246,0.48249,1,2,0.18353,3,0.79139,0.79158,1,0,0.22475,0.17488,0.28016,0.993295,2,0.22475
C2orf15,0.34786,0.48774,1,2,0.23072,0.10633,0.22582,1,2,0.23072,3,0.21973,0.337,1,1,0.098564,0.25098,0.37627,0.997365,1,0.098564
C2orf16,0.70709,0.71651,1,1,-0.048762,0.77905,0.77917,1,1,-0.048762,3,0.83199,0.83199,1,0,0.092228,0.56977,0.59281,1,1,0.092228
C2orf27A,0.36872,0.51062,1,1,0.14909,0.11531,0.23585,1,2,0.14909,3,0.12767,0.21809,1,1,0.078127,0.55753,0.58387,1,1,0.078127
C2orf27B,0.13807,0.22822,1,2,-0.52873,0.38083,0.45267,1,1,-0.52873,3,0.92324,0.92334,1,0,0.16402,0.0044296,0.012261,0.834721,2,0.16402
C2orf40,0.80799,0.80775,1,0,-0.028792,0.21614,0.34592,1,1,-0.028792,3,0.10387,0.18653,0.999811,1,0.060292,0.70426,0.70495,1,1,0.060292
C2orf42,0.72849,0.73375,1,1,-0.053663,0.46182,0.57205,1,1,-0.053663,3,0.63746,0.64502,1,1,0.13612,0.24641,0.37054,0.997365,2,0.13612
C2orf43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.65009,0.65566,1,1,-0.059838,0.05956,0.12769,0.98016,1,-0.059838
C2orf44,0.056327,0.13145,1,3,-0.38912,0.74322,0.7474,1,1,-0.38912,3,0.72304,0.72325,1,0,0.19096,0.25523,0.38162,0.997365,1,0.19096
C2orf47,0.11433,0.23142,1,2,-0.13299,0.76079,0.76252,1,1,-0.13299,3,0.47327,0.52398,1,1,-0.056687,0.19861,0.31064,0.997365,1,-0.056687
C2orf48,0.0083861,0.028295,0.875155,2,-0.29235,0.67251,0.69338,1,1,-0.29235,3,0.90126,0.90136,1,0,0.087068,0.64195,0.64958,1,1,0.087068
C2orf49,0.19172,0.31696,1,2,-0.26806,0.30535,0.44221,1,1,-0.26806,3,0.034894,0.086497,0.959276,2,-0.26191,0.0040675,0.011243,0.825553,1,-0.26191
C2orf50,0.2164,0.34413,1,1,0.048647,0.041525,0.10205,1,2,0.048647,3,0.42287,0.49211,1,1,0.013409,0.73109,0.73131,1,0,0.013409
C2orf53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.69651,0.69732,1,1,0.0094981,0.2507,0.37594,0.997365,1,0.0094981
C2orf54,0.21402,0.34149,1,2,0.10193,0.06487,0.14842,1,2,0.10193,3,0.33572,0.44078,1,1,0.15013,0.23349,0.35444,0.997365,2,0.15013
C2orf57,0.20675,0.33351,1,1,0.026397,0.72456,0.73217,1,1,0.026397,3,0.11616,0.20286,1,2,-0.19178,0.26554,0.3943,1,1,-0.19178
C2orf61,0.8957,0.89557,1,0,0.033131,0.83449,0.83432,1,0,0.033131,3,0.86594,0.86597,1,0,0.060443,0.71336,0.71364,1,1,0.060443
C2orf62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.18984,0.29917,1,1,-0.13734,0.24271,0.36591,0.997365,1,-0.13734
C2orf66,0.090832,0.19762,1,2,-0.19923,0.14791,0.27148,1,1,-0.19923,3,0.93278,0.93292,1,0,0.14082,0.27371,0.40438,1,1,0.14082
C2orf68,0.87745,0.87729,1,0,0.26445,0.072453,0.16304,1,3,0.26445,3,0.96288,0.96306,1,0,0.20392,0.037119,0.091499,0.975158,3,0.20392
C2orf69,0.7029,0.71329,1,1,0.15524,0.1918,0.31943,1,2,0.15524,3,0.73742,0.73766,1,0,0.075723,0.10329,0.18649,0.989963,1,0.075723
C2orf70,0.85266,0.8524,1,0,0.46184,0.041554,0.1021,1,3,0.46184,3,0.38941,0.47185,1,1,0.03233,0.84304,0.8431,1,0,0.03233
C2orf71,0.54122,0.60774,1,1,-0.069341,0.87206,0.87184,1,0,-0.069341,3,0.93698,0.93717,1,0,0.31762,0.18722,0.29615,0.994953,2,0.31762
C2orf72,0.83374,0.83354,1,0,0.096002,0.35626,0.49733,1,2,0.096002,3,0.8392,0.83923,1,0,0.26597,0.05435,0.12053,0.98016,2,0.26597
C2orf73,0.93898,0.93896,1,0,0.13754,0.2897,0.42541,1,2,0.13754,3,0.056203,0.12214,0.99216,2,-0.20836,0.3319,0.44176,1,1,-0.20836
C2orf74,0.4439,0.55737,1,1,0.15319,0.015986,0.04835,0.891783,2,0.15319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C2orf76,0.68576,0.70041,1,1,0.22206,0.034091,0.086812,1,3,0.22206,3,0.69307,0.69403,1,1,0.1521,0.0482,0.11199,0.97982,2,0.1521
C2orf78,0.35843,0.49929,1,2,-0.00065814,0.78059,0.78067,1,1,-0.00065814,3,0.78354,0.78367,1,0,0.08538,0.035907,0.088781,0.974723,2,0.08538
C2orf80,0.21703,0.34481,1,2,-0.088913,0.66829,0.69042,1,1,-0.088913,3,0.15221,0.25015,1,2,-0.35068,0.89004,0.8901,1,0,-0.35068
C2orf81,0.15954,0.28143,1,1,-0.22525,0.90441,0.90433,1,0,-0.22525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C2orf82,0.068482,0.15513,1,1,0.0027525,0.84407,0.84382,1,0,0.0027525,3,0.35943,0.4543,1,1,0.058838,0.54451,0.57456,1,1,0.058838
C2orf83,0.1329,0.25191,1,2,-0.1355,0.95537,0.95525,1,0,-0.1355,3,0.94057,0.94074,1,0,0.1693,0.18687,0.2957,0.994953,2,0.1693
C2orf88,0.1504,0.27123,1,2,-0.16319,0.90048,0.90042,1,0,-0.16319,3,0.5337,0.56516,1,1,-0.08592,0.85168,0.85174,1,0,-0.08592
C2orf91,0.11839,0.23587,1,1,0.010992,0.32351,0.46177,1,2,0.010992,3,0.9336,0.93375,1,0,0.11023,0.18386,0.29181,0.993617,2,0.11023
C3,0.009904,0.03316,0.902549,4,-0.20139,0.9901,0.99007,1,0,-0.20139,3,0.90594,0.90602,1,0,0.070729,0.63026,0.6399,1,1,0.070729
C3AR1,0.19437,0.31982,1,2,-0.12011,0.33246,0.47158,1,1,-0.12011,3,0.037521,0.092435,0.964083,3,-0.30028,0.96248,0.96266,1,0,-0.30028
C3orf14,0.57706,0.6283,1,1,0.061438,0.74551,0.74935,1,1,0.061438,3,0.35286,0.45049,1,1,0.038946,0.76529,0.76555,1,0,0.038946
C3orf17,0.21177,0.33897,1,2,-0.32945,0.78394,0.78391,1,1,-0.32945,3,0.19479,0.30551,1,2,-0.23709,0.93423,0.93438,1,0,-0.23709
C3orf18,0.63519,0.66491,1,1,0.084499,0.70837,0.71948,1,1,0.084499,3,0.18338,0.2908,1,1,0.030338,0.72925,0.72946,1,0,0.030338
C3orf20,0.1429,0.26302,1,2,-0.034753,0.12659,0.24813,1,1,-0.034753,3,0.028591,0.072063,0.945396,2,-0.81786,0.93825,0.93848,1,0,-0.81786
C3orf22,0.88953,0.88942,1,0,-0.019097,0.94559,0.94551,1,0,-0.019097,3,0.57995,0.59903,1,1,-0.035736,0.84552,0.84563,1,0,-0.035736
C3orf27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.098117,0.17886,0.997654,2,-0.1519,0.78144,0.78157,1,0,-0.1519
C3orf30,0.33864,0.47771,1,2,-0.079783,0.67214,0.69312,1,1,-0.079783,3,0.1543,0.25287,1,2,-0.1128,0.79398,0.79412,1,0,-0.1128
C3orf33,0.067811,0.15381,1,1,0.049891,0.76891,0.76984,1,1,0.049891,3,0.72071,0.72083,1,1,-0.091542,0.80053,0.80059,1,0,-0.091542
C3orf35,0.26666,0.39901,1,2,-0.18244,0.44507,0.56401,1,1,-0.18244,3,0.23088,0.35091,1,2,-0.18671,0.87175,0.87187,1,0,-0.18671
C3orf36,0.59652,0.64023,1,1,0.13429,0.16851,0.29402,1,2,0.13429,3,0.0061728,0.016923,0.858723,3,-0.36573,0.99383,0.99394,1,0,-0.36573
C3orf37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.43587,0.50008,1,1,-0.02823,0.74681,0.74704,1,0,-0.02823
C3orf38,0.29967,0.43505,1,1,0.067212,0.73071,0.73712,1,1,0.067212,3,0.58099,0.59981,1,1,0.016102,0.22923,0.34906,0.997365,1,0.016102
C3orf43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.040637,0.099525,0.974617,3,-0.18647,0.95936,0.95959,1,0,-0.18647
C3orf52,0.31797,0.45504,1,1,0.11296,0.35374,0.49466,1,2,0.11296,3,0.038526,0.094708,0.964738,2,-0.34985,0.68713,0.68892,1,1,-0.34985
C3orf55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.71742,0.71755,1,1,-0.069952,0.94923,0.94946,1,0,-0.069952
C3orf56,0.12968,0.24835,1,2,-0.16264,0.36954,0.51177,1,1,-0.16264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C3orf58,0.062629,0.14369,1,1,0.26903,0.055608,0.13035,1,3,0.26903,3,0.96087,0.96112,1,0,0.1534,0.039129,0.096091,0.978813,3,0.1534
C3orf62,0.97105,0.97103,1,0,0.2363,0.20993,0.33915,1,2,0.2363,3,0.49841,0.54069,1,1,-0.045589,0.28588,0.41676,1,1,-0.045589
C3orf67,0.73732,0.74107,1,1,0.19214,0.30239,0.439,1,2,0.19214,3,0.0043262,0.01197,0.821433,1,-0.047701,0.48599,0.53447,1,1,-0.047701
C3orf70,0.30189,0.43742,1,2,-0.38421,0.78208,0.78211,1,1,-0.38421,3,0.86798,0.86802,1,0,0.076708,0.7231,0.72331,1,1,0.076708
C3orf72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.094577,0.17419,0.997654,2,-0.21365,0.9038,0.90385,1,0,-0.21365
C3orf79,0.95925,0.95916,1,0,0.073423,0.34024,0.48008,1,2,0.073423,3,0.94404,0.94425,1,0,0.25252,0.069479,0.14116,0.985525,2,0.25252
C3orf80,0.0050668,0.017557,0.838358,4,-0.23666,0.99493,0.99493,1,0,-0.23666,3,0.60995,0.62247,1,1,0.05437,0.47137,0.52494,1,1,0.05437
C3orf83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.39062,0.47256,1,1,0.013328,0.43344,0.50109,1,1,0.013328
C3orf84,0.58452,0.63288,1,1,0.052037,0.54715,0.61576,1,1,0.052037,3,0.84512,0.84524,1,0,0.32079,0.060083,0.12843,0.98016,2,0.32079
C4A,0.1836,0.30799,1,2,-0.37835,0.55294,0.61898,1,1,-0.37835,3,0.053891,0.11891,0.99216,2,-0.28124,0.75771,0.75797,1,0,-0.28124
C4B,0.6288,0.66078,1,1,0.13077,0.27213,0.40639,1,2,0.13077,3,0.053891,0.11891,0.99216,2,-0.28124,0.75771,0.75797,1,0,-0.28124
C4B_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.93589,0.93606,1,0,0.12764,0.2217,0.33968,0.997365,2,0.12764
C4BPA,0.81866,0.81846,1,0,0.053739,0.51338,0.59773,1,1,0.053739,3,0.30111,0.42163,1,1,-0.075304,0.45336,0.51343,1,1,-0.075304
C4BPB,0.46835,0.5693,1,1,0.029232,0.82789,0.82773,1,0,0.029232,3,0.17542,0.28045,1,2,-0.096869,0.65704,0.6623,1,1,-0.096869
C4orf17,0.34417,0.48373,1,2,-0.1391,0.95838,0.95829,1,0,-0.1391,3,0.14405,0.23956,1,2,-0.079139,0.838,0.83804,1,0,-0.079139
C4orf19,0.8187,0.81851,1,0,0.10952,0.29102,0.42684,1,2,0.10952,3,0.97983,0.97993,1,0,0.20566,0.020172,0.052036,0.951077,3,0.20566
C4orf21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.078819,0.15296,0.997474,2,-0.18152,0.50425,0.54664,1,1,-0.18152
C4orf22,0.86466,0.86443,1,0,0.055027,0.67966,0.69848,1,1,0.055027,3,0.094889,0.17461,0.997654,2,-0.38666,0.89601,0.89611,1,0,-0.38666
C4orf26,0.37697,0.51958,1,2,-0.060755,0.8843,0.88419,1,0,-0.060755,3,0.10078,0.18245,0.998107,2,-0.096898,0.9267,0.92679,1,0,-0.096898
C4orf27,0.066663,0.15159,1,3,-0.22742,0.91137,0.91127,1,0,-0.22742,3,0.010655,0.028517,0.886371,2,-0.53382,0.23727,0.35914,0.997365,1,-0.53382
C4orf29,0.93347,0.93349,1,0,0.21688,0.34121,0.48112,1,2,0.21688,3,0.13004,0.22122,1,1,-0.06112,0.86116,0.86119,1,0,-0.06112
C4orf3,0.0013054,0.0047139,0.52852,3,-0.58695,0.94356,0.94357,1,0,-0.58695,3,0.21413,0.33,1,1,0.27188,0.10176,0.18449,0.989963,2,0.27188
C4orf32,0.010295,0.034411,0.906248,3,-0.2591,0.91773,0.91772,1,0,-0.2591,3,0.66691,0.67013,1,1,-0.10419,0.88094,0.881,1,0,-0.10419
C4orf33,0.78817,0.78841,1,0,-0.023344,0.50505,0.53562,1,1,-0.023344,3,0.59855,0.61355,1,1,0.069234,0.27555,0.40667,1,2,0.069234
C4orf36,0.087274,0.19097,1,2,0.057736,0.18643,0.31356,1,2,0.057736,3,0.65764,0.66211,1,1,0.10239,0.22289,0.34113,0.997365,1,0.10239
C4orf40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.02355,0.0602,0.932294,2,-0.4627,0.85973,0.85979,1,0,-0.4627
C4orf45,0.90137,0.90133,1,0,0.2319,0.19996,0.32827,1,2,0.2319,3,0.78967,0.78986,1,0,0.057943,0.23827,0.36036,0.997365,1,0.057943
C4orf46,0.58589,0.59572,1,1,-0.30653,0.24941,0.37389,1,1,-0.30653,3,0.37104,0.46104,1,1,0.091482,0.28708,0.41741,1,1,0.091482
C4orf47,0.55577,0.61595,1,1,0.087019,0.69492,0.70948,1,1,0.087019,3,0.58856,0.60566,1,1,0.31085,0.089615,0.16826,0.987356,2,0.31085
C4orf48,0.90959,0.90949,1,0,0.091609,0.36859,0.51077,1,1,0.091609,3,0.026018,0.066039,0.939038,3,-0.37603,0.97398,0.97407,1,0,-0.37603
C4orf51,0.71548,0.72312,1,1,-0.013539,0.23123,0.36218,1,1,-0.013539,3,0.72768,0.72789,1,0,-0.12409,0.40786,0.48554,1,1,-0.12409
C4orf6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.94943,0.94966,1,0,0.1952,0.020585,0.053097,0.952036,2,0.1952
C5,0.28039,0.41413,1,1,0.16058,0.11771,0.23847,1,2,0.16058,3,0.1751,0.28005,1,2,-0.26236,0.7842,0.78433,1,0,-0.26236
C5AR1,0.76612,0.76658,1,1,0.027028,0.37832,0.52123,1,1,0.027028,3,0.79179,0.79196,1,0,0.052923,0.72004,0.72019,1,1,0.052923
C5AR2,0.68313,0.69848,1,1,0.023335,0.84775,0.84748,1,0,0.023335,3,0.84658,0.84665,1,0,0.12279,0.39696,0.47906,1,1,0.12279
C5orf15,0.068939,0.15602,1,3,-0.17932,0.96781,0.96774,1,0,-0.17932,3,0.016537,0.043177,0.917043,1,0.041824,0.64234,0.64991,1,1,0.041824
C5orf20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.61657,0.62776,1,1,-0.081897,0.066615,0.13724,0.982695,1,-0.081897
C5orf22,0.97086,0.97083,1,0,0.19898,0.075061,0.16794,1,3,0.19898,3,0.28418,0.41252,1,1,0.019418,0.40222,0.48214,1,1,0.019418
C5orf24,0.3644,0.50589,1,2,-0.06198,0.76056,0.76232,1,1,-0.06198,3,0.075875,0.14891,0.997474,2,-0.38674,0.69919,0.70013,1,1,-0.38674
C5orf28,0.49649,0.58374,1,1,-0.11758,0.55004,0.61734,1,1,-0.11758,3,0.59109,0.60765,1,1,0.11719,0.2326,0.3533,0.997365,2,0.11719
C5orf30,0.36213,0.50338,1,2,-0.051319,0.86384,0.8636,1,0,-0.051319,3,0.081366,0.15646,0.997474,2,-0.21323,0.89444,0.8945,1,0,-0.21323
C5orf34,0.93381,0.93381,1,0,0.39566,0.072795,0.16369,1,3,0.39566,3,0.51409,0.55139,1,1,-0.10241,0.90446,0.9045,1,0,-0.10241
C5orf38,0.91648,0.91647,1,0,0.032406,0.23021,0.3611,1,1,0.032406,3,0.85848,0.85854,1,0,0.028863,0.53505,0.56787,1,1,0.028863
C5orf42,0.83292,0.83274,1,0,0.023275,0.73826,0.74321,1,1,0.023275,3,0.014258,0.037521,0.914081,3,-0.24815,0.98574,0.98589,1,0,-0.24815
C5orf45,0.86304,0.86278,1,0,0.035293,0.075964,0.16972,1,1,0.035293,3,0.79475,0.79487,1,0,0.0078141,0.72334,0.72355,1,1,0.0078141
C5orf46,0.46125,0.56589,1,1,0.080254,0.09575,0.20677,1,3,0.080254,3,0.72951,0.72971,1,0,0.096597,0.076195,0.15024,0.985525,1,0.096597
C5orf47,0.038468,0.095339,0.994164,2,-0.11254,0.25082,0.38335,1,2,-0.11254,3,0.098946,0.17997,0.997706,2,-0.37889,0.3818,0.47023,1,1,-0.37889
C5orf48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.04997,0.11343,0.986579,2,-0.38881,0.36948,0.46302,1,1,-0.38881
C5orf49,0.074482,0.16663,1,3,-0.21542,0.85639,0.85617,1,0,-0.21542,3,0.26254,0.39059,1,2,-0.12756,0.85337,0.85344,1,0,-0.12756
C5orf51,0.91842,0.91839,1,0,0.054256,0.79331,0.79307,1,1,0.054256,3,0.53557,0.56652,1,1,-0.0054629,0.038285,0.094158,0.976371,1,-0.0054629
C5orf52,0.65726,0.67998,1,1,0.29957,0.010684,0.035661,0.826122,3,0.29957,3,0.67688,0.67908,1,1,0.0077752,0.037779,0.093015,0.976371,1,0.0077752
C5orf54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.54331,0.57206,1,1,-0.037245,0.39955,0.48056,1,1,-0.037245
C5orf55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1553,0.25417,1,2,-0.15139,0.54572,0.5754,1,1,-0.15139
C5orf58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.65382,0.65888,1,1,0.10895,0.16654,0.26943,0.992729,2,0.10895
C5orf60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.96993,0.97005,1,0,0.11582,0.030068,0.075503,0.974723,3,0.11582
C5orf63,0.79282,0.79254,1,0,0.22335,0.020311,0.057743,0.94282,2,0.22335,3,0.72936,0.72957,1,0,0.14626,0.11763,0.20551,0.990266,2,0.14626
C5orf64,0.35541,0.49597,1,1,0.051158,0.67468,0.6949,1,1,0.051158,3,0.62198,0.63216,1,1,0.013551,0.21832,0.33543,0.997365,1,0.013551
C5orf66,0.80983,0.80963,1,0,0.10671,0.2626,0.39619,1,2,0.10671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C5orf67,0.66374,0.68444,1,1,0.10833,0.11959,0.24056,1,2,0.10833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C6,0.7141,0.72196,1,1,0.088212,0.25315,0.38588,1,2,0.088212,3,0.22275,0.34074,1,2,-0.23374,0.54128,0.57228,1,1,-0.23374
C6orf1,0.041673,0.10192,0.996262,3,-0.16435,0.95859,0.9585,1,0,-0.16435,3,0.15892,0.25898,1,2,-0.31787,0.76799,0.76825,1,0,-0.31787
C6orf10,0.15907,0.28091,1,2,0.031577,0.12763,0.24925,1,2,0.031577,3,0.80609,0.80607,1,0,-0.031027,0.90882,0.90886,1,0,-0.031027
C6orf106,0.44023,0.55561,1,1,0.52117,0.021917,0.061169,0.963486,3,0.52117,3,0.89809,0.8982,1,0,0.055481,0.67271,0.6758,1,1,0.055481
C6orf118,0.82365,0.82348,1,0,0.20265,0.15385,0.27796,1,2,0.20265,3,0.53196,0.56392,1,1,-0.01919,0.0069107,0.018886,0.889198,1,-0.01919
C6orf120,0.43622,0.55365,1,1,-0.036755,0.79635,0.7961,1,0,-0.036755,3,0.71793,0.71807,1,1,0.18853,0.19573,0.30697,0.997365,2,0.18853
C6orf132,0.2665,0.39887,1,2,-0.21801,0.92285,0.92293,1,0,-0.21801,3,0.15801,0.25776,1,1,0.036036,0.57861,0.5994,1,1,0.036036
C6orf136,0.82738,0.82721,1,0,0.0023709,0.52407,0.60344,1,1,0.0023709,3,0.35627,0.45247,1,1,0.45802,0.0038524,0.010664,0.818389,2,0.45802
C6orf141,0.12101,0.2388,1,2,0.058134,0.13479,0.25717,1,2,0.058134,3,0.72111,0.72124,1,1,0.21071,0.16801,0.27129,0.992729,2,0.21071
C6orf15,0.13435,0.25353,1,1,0.17619,0.25947,0.39282,1,2,0.17619,3,0.15757,0.25716,1,2,-0.24929,0.17387,0.27883,0.992729,1,-0.24929
